level	file	id	title	reading_goal	code	question	answer	explanation	project_context	question_type	concepts
8	python_rag_kg_pipeline_review_v16.json	PY16_L08_metadata_normalize_001	메타데이터 정규화 함수 읽기	문서마다 다른 메타 필드를 하나의 공통 스키마로 맞추는 코드를 읽는다.	"def normalize_doc(row):\n    return {\n        ""doc_id"": str(row.get(""doc_id"") or row.get(""id"")),\n        ""title"": (row.get(""title"") or """").strip(),\n        ""source_url"": row.get(""url"") or row.get(""source_url""),\n        ""lane"": row.get(""lane"", ""B""),\n    }"	row.get('doc_id') or row.get('id')의 실제 동작은?	doc_id가 truthy이면 쓰고, 아니면 id 값을 대신 쓴다	"or는 앞 값이 None일 때만이 아니라 빈 문자열, 0, False처럼 falsy인 모든 경우에 뒤 값을 선택한다. 따라서 두 필드명이 다른 입력을 합치는 데 쓸 수 있지만, 두 값이 모두 없으면 str(None)이 되어 문자열 ""None""이 생긴다. doc_id가 필수라면 대체값을 고른 뒤 None과 빈 문자열을 명시적으로 검사해야 한다."	A/B lane 문서, 수집 소스, PDF 추출본을 하나의 처리 흐름에 태울 때 필요한 코드다.	meaning_choice	"[""def"",""function"",""return"",""metadata"",""normalization"",""dict"",""get""]"
8	python_realworld_expansion_v8.json	PY8_L08_appjs_confused_001	모르겠음 상태 저장 읽기	카드 id를 key로 하여 confused 상태를 저장하는 흐름을 읽는다.	function markConfused(cardId) {\n  const progress = loadProgress();\n  progress.confused[cardId] = true;\n  saveProgress(progress);\n}	progress.confused[cardId] = true의 의미는?	해당 카드를 모르겠음으로 표시	대괄호 표기법으로 progress.confused 객체의 cardId 속성을 true로 만들거나 기존 값을 true로 덮어쓴 뒤 saveProgress에 전달한다. 이 코드가 실행되려면 loadProgress()의 결과에 confused 객체가 이미 있어야 하며, 없으면 속성을 설정하는 줄에서 TypeError가 난다. 또한 이 함수는 false로 해제하는 동작이나 saveProgress 내부의 실제 저장 성공까지 보장하지 않는다.	복습 우선 모드와 오늘 큐 기준을 이해하는 데 중요하다.	meaning_choice	"[""javascript"",""progress"",""dict""]"
8	python_realworld_expansion_v8.json	PY8_L08_appjs_next_modulo_001	다음 카드 modulo 읽기	마지막 카드 다음에 다시 처음으로 돌아가는 구조를 읽는다.	function nextCard() {\n  currentIndex = (currentIndex + 1) % cards.length;\n  renderCard();\n}	% cards.length의 목적은?	끝에서 처음으로 순환	cards.length가 0보다 크고 currentIndex가 0부터 마지막 인덱스 사이에 있다고 가정한다. 마지막 인덱스에 1을 더하면 cards.length가 되고, 이를 cards.length로 나눈 나머지는 0이어서 첫 카드로 돌아간다. %는 나눗셈 자체가 아니라 나머지 연산이다. 빈 배열이면 0으로 나머지를 구해 currentIndex가 NaN이 되므로 이 코드만으로 빈 배열까지 안전하게 처리하지는 않는다.	카드 앱의 순환 이동 로직을 읽는 데 중요하다.	meaning_choice	"[""javascript"",""modulo"",""navigation""]"
8	python_realworld_expansion_v8.json	PY8_L08_appjs_progress_load_001	app.js 진도 로딩 읽기	localStorage에서 진도 JSON을 읽고 기본값을 쓰는 흐름을 읽는다.	"const progressKey = ""python-reading-trainer-progress-v1"";\nconst raw = localStorage.getItem(progressKey);\nconst progress = raw ? JSON.parse(raw) : { seen: {} };"	저장된 항목이 없어 raw가 null이면 progress는 무엇이 되는가?	{ seen: {} } 기본값	localStorage.getItem은 해당 key가 없으면 null을 반환한다. null은 falsy이므로 삼항연산자는 JSON.parse(raw)를 실행하지 않고 { seen: {} }를 progress에 넣는다. 저장된 값이 빈 문자열이어도 같은 기본값 경로를 탄다. 반면 truthy인 문자열이 잘못된 JSON이면 JSON.parse가 예외를 던지며, 이 코드에는 그 예외나 파싱 결과의 구조를 검사하는 처리가 없다.	현재 앱의 진도 저장 구조를 직접 읽는 카드다.	meaning_choice	"[""javascript"",""localStorage"",""progress""]"
8	python_realworld_expansion_v8.json	PY8_L08_appjs_sort_cards_001	카드 정렬 함수 읽기	레벨 우선, id 보조 기준으로 카드를 정렬하는 코드를 읽는다.	cards.sort(function(a, b) {\n  if (a.level !== b.level) {\n    return a.level - b.level;\n  }\n  return a.id.localeCompare(b.id);\n});	level이 같으면 무엇으로 정렬하는가?	id 문자열	level이 다르면 a.level - b.level의 부호에 따라 숫자가 작은 level부터 정렬한다. level이 같을 때만 localeCompare로 id 문자열의 로캘 기준 순서를 비교한다. sort()는 정렬된 복사본을 만드는 것이 아니라 cards 배열 자체의 순서를 바꾼다. 또한 localeCompare는 문자열 비교 방법이지, 같은 비교값의 원래 순서를 보존한다는 의미의 ‘안정 정렬’을 보장하는 함수는 아니다.	카드가 앱에서 어떤 순서로 표시되는지 이해한다.	meaning_choice	"[""return"",""javascript"",""sort"",""level""]"
8	python_realworld_expansion_v8.json	PY8_L08_cost_estimate_001	API 비용 추정 코드 읽기	요청 수와 단가로 총 비용을 계산하는 코드를 읽는다.	def estimate_cost(num_requests, cost_per_request):\n    return num_requests * cost_per_request\n\nprint(estimate_cost(1000, 0.02))	출력은?	20.0	함수는 요청 수 1000과 요청당 단가 0.02를 곱하므로 20.0을 출력한다. 결과에는 통화 단위가 없고, 모든 요청의 가격이 같다는 단순한 가정을 사용한다. 실제 API가 입력·출력 토큰, 모델, 캐시, 도구 호출 등에 따라 과금한다면 해당 사용량과 단가를 항목별로 계산해야 하며, 청구 금액처럼 정확한 소수 계산에는 float 대신 Decimal이나 정수 최소 단위를 고려한다.	LLM API/Bedrock batch 비용 판단과 연결된다.	output_prediction	"[""def"",""function"",""return"",""print"",""cost"",""api"",""estimate""]"
8	python_realworld_expansion_v8.json	PY8_L08_js_json_parse_catch_001	JSON.parse catch 읽기	저장된 JSON이 깨졌을 때 기본값으로 복구하는 코드를 읽는다.	try {\n  const parsed = JSON.parse(raw);\n  return parsed;\n} catch {\n  return {};\n}	JSON.parse(raw)가 예외를 던지면 이 try/catch를 포함한 함수는 무엇을 반환하는가?	빈 객체	JSON.parse 자체는 잘못된 JSON을 반환값으로 처리하지 않고 SyntaxError를 던진다. 그 예외를 주변 catch가 잡아 이 함수가 빈 객체 {}를 반환한다. 따라서 ‘JSON.parse가 {}를 반환한다’고 이해하면 안 된다. 또한 호출부가 seen이나 confused 같은 속성을 기대한다면 빈 객체만으로는 부족할 수 있고, 원인 로그도 남기지 않아 손상 데이터를 알아채기 어렵다.	localStorage 기반 앱에서 방어 코드가 중요하다.	meaning_choice	"[""return"",""javascript"",""json"",""try_catch""]"
8	python_realworld_expansion_v8.json	PY8_L08_powershell_marker_patch_001	마커 기반 패치 읽기	이미 패치가 있으면 교체하고 없으면 뒤에 추가하는 구조를 읽는다.	"if ($app.Contains($markerStart)) {\n  $app = [regex]::Replace($app, $pattern, $patchBlock.Trim())\n} else {\n  $app = $app.TrimEnd() + ""`r`n"" + $patchBlock\n}"	markerStart가 포함되어 있으면 어느 경로를 실행하는가?	정규식으로 기존 블록 교체를 시도	Contains($markerStart)가 참이면 if 분기로 들어가 [regex]::Replace를 실행하고, 거짓일 때만 파일 끝에 patchBlock을 덧붙인다. 시작 마커가 있다는 사실만으로 $pattern이 끝 마커까지 정확히 매칭된다는 보장은 없다. 패턴이 매칭되지 않으면 Replace 결과는 원문과 같아질 수 있으므로, 실제 패치 도구라면 교체 횟수나 시작·끝 마커의 유일성을 검증해야 한다.	SWAP-IN과 비슷하게 안전한 반복 패치 구조를 이해한다.	meaning_choice	"[""powershell"",""regex"",""patch"",""marker""]"
8	python_realworld_expansion_v8.json	PY8_L08_powershell_utf8_nobom_001	BOM 없는 UTF-8 저장 읽기	System.Text.UTF8Encoding(false)로 BOM 없는 파일을 저장하는 의미를 읽는다.	$utf8NoBom = New-Object System.Text.UTF8Encoding($false)\n[System.IO.File]::WriteAllText($lessonPath, $json, $utf8NoBom)	UTF8Encoding($false)의 $false는 무엇을 뜻하는가?	BOM을 쓰지 않음	UTF8Encoding($false)의 인자는 인코딩 객체가 UTF-8 BOM을 제공할지 정하며, false이므로 BOM 없는 UTF-8을 사용한다. WriteAllText는 $json 문자열을 그 인코딩으로 $lessonPath에 쓰고 기존 파일이 있으면 내용을 덮어쓴다. BOM을 빼는 것은 파일 앞 표시를 제어할 뿐, $json의 JSON 문법이 올바른지까지 검사하지는 않는다.	JSON 파일 생성 시 python -m json.tool 오류를 피하는 데 중요하다.	meaning_choice	"[""powershell"",""encoding"",""utf8""]"
8	python_realworld_expansion_v8.json	PY8_L08_sidecard_filter_001	사이드카드 필터 읽기	반복 노출 횟수와 관련성 조건으로 사이드카드를 고르는 흐름을 읽는다.	const pool = sideCards.filter(function(sc) {\n  return seenCount < 3 && (hasOverlap || isGeneral);\n});	pool에 들어가는 조건은?	3회 미만이고 관련 있거나 일반 카드	괄호 때문에 먼저 hasOverlap || isGeneral을 계산하고, 그 결과와 seenCount < 3이 모두 참일 때 현재 요소를 pool에 남긴다. 즉 ‘3회 미만’이면서 동시에 ‘관련 카드이거나 일반 카드’여야 한다. 이 조각에서는 콜백 매개변수 sc를 전혀 사용하지 않고 세 값도 바깥에서 가져오므로, 필터 실행 중 값이 같다면 sideCards의 모든 요소가 함께 남거나 함께 빠진다. 카드마다 판정하려는 코드라면 sc로부터 조건값을 계산하는 위치를 확인해야 한다.	학습앱의 보조 설명 노출 로직과 연결된다.	meaning_choice	"[""return"",""javascript"",""filter"",""side_card""]"
8	python_realworld_expansion_v8.json	PY8_L08_throttle_limit_001	슬라이스로 배치 수 제한 읽기	전체 항목 중 일부만 처리해 비용/시간을 제한하는 코드를 읽는다.	def throttle(items, limit):\n    for item in items[:limit]:\n        process(item)	items[:limit]의 역할은?	앞에서 limit개만 처리	items가 슬라이싱 가능한 시퀀스이고 limit이 양수라면 items[:limit]은 앞에서 최대 limit개를 골라 그 항목들에만 process를 호출한다. 이는 한 번의 배치 크기를 자르는 코드이지 초당 호출 수나 호출 간격을 조절하는 rate throttle은 아니다. limit이 음수이면 ‘0개’가 아니라 뒤에서 |limit|개를 뺀 앞부분이 선택되고, generator처럼 슬라이싱할 수 없는 입력은 TypeError가 나므로 입력 조건을 명시해야 한다.	크레딧/시간 제한 안에서 배치 실행할 때 중요하다.	meaning_choice	"[""for"",""def"",""function"",""limit"",""throttle"",""batch""]"
8	python_realworld_expansion_v8.json	PY8_L08_unique_id_validation_001	중복 id 검증 읽기	전체 id 개수와 set 개수를 비교해 중복 여부를 판단하는 코드를 읽는다.	"def validate_unique_ids(cards):\n    ids = [card[""id""] for card in cards]\n    return len(ids) == len(set(ids))"	False가 나오면 무엇을 의미하는가?	중복 id가 있음	먼저 모든 card['id']를 ids에 모으고, set(ids)가 같은 값의 중복을 제거한 뒤 두 길이를 비교한다. 결과가 False라면 적어도 하나의 id 값이 중복되었다는 뜻이다. 다만 id key가 없으면 KeyError, id가 리스트처럼 hash할 수 없는 값이면 TypeError가 나며, 빈 cards는 길이 0과 0이 같아 True다. 이 검사는 형식·빈 문자열·대소문자 규칙까지 검증하지 않는다.	카드 대량 확장 시 앱 오류를 막는 검증이다.	meaning_choice	"[""def"",""function"",""return"",""validation"",""set"",""id""]"
8	python_refactoring_maintainability_v40.json	PY40_L08_dependency_001	dependency 읽기	한 코드가 다른 코드에 의존하는 dependency 개념을 이해한다.	renderCard(card, progressStore)\n\nrenderCard depends on:\n  card data\n  progressStore	dependency가 많아질수록 생길 수 있는 문제는?	수정 영향 범위가 커질 수 있다	dependency는 코드가 다른 값, 모듈, 서비스의 동작에 기대는 관계다. 문제는 단순 개수보다 결합도와 변경 방향이다. renderCard가 progressStore의 구체적인 저장 방식을 알아야 하면 수정 영향이 커지므로 필요한 작은 interface를 전달하고 의존성을 명시하면 테스트와 교체가 쉬워진다.	프론트 UI, 로컬 저장, API 저장이 서로 강하게 묶이지 않게 해야 한다.	meaning_choice	"[""dependency"",""coupling"",""module""]"
8	python_refactoring_maintainability_v40.json	PY40_L08_naming_001	naming 읽기	이름이 코드 의미를 전달하는 중요한 도구임을 이해한다.	bad:\n  x = get()\n\nbetter:\n  lessonFiles = loadLessonFileList()	lessonFiles라는 이름이 좋은 이유는?	값의 의미를 더 잘 설명한다	naming은 변수, 함수, 파일 이름으로 코드의 의도를 드러내는 작업이다. 좋은 이름은 주석 없이도 코드가 무엇을 하는지 읽게 해준다. lessonFiles처럼 대상과 용도가 함께 드러나는 이름은 파일 목록을 다루는 변수라는 점을 바로 알려 준다. 따라서 정답은 ‘값의 의미를 더 잘 설명한다’이다.	app.js의 lessonFiles처럼 핵심 배열 이름은 명확해야 한다.	meaning_choice	"[""naming"",""readability"",""code_style""]"
8	python_refactoring_maintainability_v40.json	PY40_L08_single_responsibility_001	single responsibility 읽기	하나의 함수/모듈이 한 가지 책임을 갖는 설계를 이해한다.	bad:\n  loadCardsAndRenderAndSaveProgress()\n\nbetter:\n  loadCards()\n  renderCards()\n  saveProgress()	better 구조의 장점은?	각 함수의 책임이 분리된다	load, render, save를 별도 함수로 나누면 각 작업의 입력·출력과 실패 범위를 독립적으로 이해하고 테스트하기 쉬워진다. 다만 이름을 세 개로 나눈 것만으로 책임 분리가 완성되지는 않는다. 각 함수가 숨은 전역 상태나 서로의 세부 구현에 강하게 의존하지 않는지도 확인해야 한다.	카드 로딩, 화면 표시, 진행률 저장을 분리하면 앱 확장이 쉬워진다.	meaning_choice	"[""single_responsibility"",""module_design"",""function_design""]"
